spotted_small_ROI.RDS	https://zenodo.org/api/records/17352749/files/spotted_small_ROI.RDS/content	454bfc51907b9a83e51144479a8cf98e
results_spotted.csv	https://zenodo.org/api/records/17352749/files/results_spotted.csv/content	d4baf47c9c35e9ce50ff3e88782cf8b0
